Parishref,ParishId,ParishSystemId,Parish_Name,Parish_TLA,PFID,Medieval_Diocese,Medieval_Deanery,Parish_County,Parish_Burgh,Parish_NGR_Letters,Parish_NGR_Easting,Parish_NGR_Northing,Date Comment,Notes,Createdby,Createdate,Lastupdatedby,Lastupdatedon
"P/ST/967",967,"ST","Inveresk","ISK",967,"Merse","Haddington",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/968",968,"ST","Innerleithen","ILN",968,"Teviotdale","Peebles",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/969",969,"ST","Inchture","INT",969,"Merse","Gowrie",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/970",970,"ST","Inchinnan","INN",970,"Teviotdale","Rutherglen",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/971",971,"ST","Inverkip","IVK",971,"Teviotdale","Rutherglen",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/972",972,"ST","Inch","INH",972,"Rhinns","Rhinns",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/973",973,"ST","Jedburgh","JED",973,"Teviotdale","Teviotdale",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/974",974,"ST","Johnstone","JOH",974,"Teviotdale","Annadale",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/975",975,"ST","Jura","JUR",975,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/976",976,"ST","Killean","KAX",976,"Morvern","Kintyre",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/977",977,"ST","Kilbarchan","KBA",977,"Teviotdale","Rutherglen",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/978",978,"ST","Kilbride (Arran)","KBD",978,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/979",979,"ST","Kilbirnie","KBE",979,"Teviotdale","Kyle & Cunningham",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/980",980,"ST","Kilbrandon & Kilchattan","KBK",980,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/981",981,"ST","Kirkbean","KBN",981,"Teviotdale",,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/982",982,"ST","Kingsbarns","KBS",982,"Merse","Fife",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/983",983,"ST","Kilbride","KBX",983,"Morvern","Lorn",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/984",984,"ST","Kinneff & Catterline","KCA",984,,,,,"NO",,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/985",985,"ST","Kilchalmonell","KCH",985,"Morvern","Kintyre",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/986",986,"ST","Kirkconnell","KCL",986,"Teviotdale","Annadale",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/987",987,"ST","Kirkcolm","KCM",987,"Rhinns","Rhinns",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/988",988,"ST","Kilchoman (Islay)","KCN",988,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/989",989,"ST","Kincardine O'Neil","KCO",989,"Garioch","Marr",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/990",990,"ST","Kilconquhar","KCQ",990,"Merse","Fife",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/991",991,"ST","Kincardine","KCR",991,,,,,"NH",605,894,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/992",992,"ST","Kiltarlity & Convinth","KCV",992,,,,,"NH",512,413,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/993",993,"ST","Kirkcowan","KCW",993,"Rhinns","Farines",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/994",994,"ST","Kilchattan","KCX",994,"Morvern","Lorn",,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/995",995,"ST","Kirkpatrick Durham","KDM",995,"Teviotdale",,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/996",996,"ST","Kildonan","KDN",996,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/997",997,"ST","Kildalton & Oa","KDO",997,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/998",998,"ST","Kirkcaldy & Dysart","KDT",998,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
"P/ST/999",999,"ST","Kilchrenan & Dalavich","KDV",999,,,,,,,,,,"ST","03/15/01 14:34:10","ST","03/15/01 14:34:10"
